id	texto	clase
7333	"Estos degenerados están todos locos. Mataron cerca de 20 personas estos delincuentes inadaptados, quemaron cuanto tuvieron a su paso y ahora tenemos que salir a pagarles indemnizaciones por ser ""Víctimas"" váyanse todos a la #ConchaDeSuMarx 
#ElPeorCongresoDeLaHistoria https://t.co/08CyBtjEUc"	incivilidad
10451	@user Que podrido esta el @user, jueces zurdos condenan por presunciones y con ficciones jurídicas.	incivilidad
2315	Están hasta el cogote los hermanos Peruanos https://t.co/00OkQtYmBu	normal
4283	@user Cállate aweonao culiao	incivilidad
14029	@user @user Amigo, esas investigaciones están en su imaginación, no existen. Solo hay hombres o mujeres, sean heterosexuales u homosexuales, los únicos trans son los transformers y se dividen en autobots y decepticons.	odio
3262	Porque con o sin pico al lado sigo teniendo los mismos problemas hormonales que solo las pastillas anticonceptivas logran regular https://t.co/QLpgGvpIIU	incivilidad
12389	@user @user Esta lacra de inmigrantes, es el colmo.  La desidia de este DESGOBIERNO es nivel DIOS.  ¿Como puede ser que un grupo de camioneros sean más eficientes que @user y el @user ?  Parece ser K todo esto se buscó para el descontrol total.	odio
14842	Esa mujer me destroza la vida en todos los sentidos cada vez que sale https://t.co/1OvktKkT3f	normal
4858	@user @user @user seguro nunca te hay tocao la zorra dksnssksmsksk fome tu pensamientos weones	incivilidad
11748	@user Q ASCO EN NUESTRO CASCO HISTORICO Q DEBERIA ESTAR IMPECABLE LIMPIO ESTA EDIONDO PASADO A FRITANGA BASURAL DE ESTOS INMIGRANTES Q NO RESPETAN A NADIE VENDIENDO SUS PORQERIAS @user Q PASA CON LA AUTORIDAD SANITARIA NO HACE SU PEGA? LES DAN BONOS E IGUAL LLENAN LAS CALLES	odio
793	Luego están sus actos viles de fraudes y estafas. Estas mujeres son muy viles y engañosas. No puedo creer que hayan llegado tan lejos con sus mentiras y su robo. ¡Están deshonrando a nuestra comunidad con sus actos vergonzosos!	odio
8597	@user Que el virus desde a zurdos marxistas comunistas que viven en Chile	incivilidad
12898	En DITIRAMBO (1969), el español Gonzalo Suárez reelabora las convenciones del Film Noir retomando la figura del antihéroe que cumple una misión para una mujer fatal en las postrimerías de la España franquista. Se proyecta esta hoy en Tiempo de Filmoteca por @user a las 22 horas https://t.co/agwbfGALYC	normal
5251	#VOTACIONES2021 jajaja están con el ají en el poto los comunistas ctm!!! Jajajaja #OrregoGobernador gracias #nayafacil !!!	incivilidad
13562	@user Existe una tendencia en #Cuba de confundir la infamia con el respeto a los DDHH.  Ahora resulta qué, golpizas, detenciones arbitrarias, multas desproporcionadas, violencia en todas sus formas y violación del derecho al debido proceso, todo ello és, sinónimos de honradez y dignidad	normal
9612	Somos delincuentes https://t.co/GDbD7uxVBl vía @user	normal
7332	@user @user Estoy de acuerdo con su molestia e indignación de compensar a terroristas y delincuentes, es decir, quienes promueven esas compensacione son delincuente y terroristas, pero creo su última expresión no corresponde, ya que muchos contentos cumplirían con su mandato.	incivilidad
6773	@user @user @user Estamos claro que esa basura de orrego es una verdadera mierda, pero esta tal Oliva valió pico	incivilidad
9721	@user Yo soy chileno bien chileno. Pero no apoyo a poco hombres que dejan ciega a una inocente dueña de casa que solo tuvo la mala suerte de pasar en frente de un matón de baja calaña como el que la agredió. Si apoyas eso eres un mal nacido. Un defensor de delincuentes.	incivilidad
9599	"Indignante ⬇️😠⬇️ Roban auto a familia de esfuerzo y trabajo... un auto sencillo 😠😠 espero atrapen a los delincuentes 😡 y les den un tour de PLR antes de los encarcelen 😠⬇️😠😠 hay tanto delincuente.
La Moneda y el congreso.
Veamos si tu puedes ver ese auto y ayudar ⬇️😠👍 https://t.co/W4MimpZ6eT"	normal
4461	@user Callate, eres cero aporte, y más encima trucho....	incivilidad
14049	Hoy traigo un pantalón que me hace sentir la mujer más nalgona del mundo.	normal
8587	@user Además te lo digo Artiro no soy de tu pueblo eso es palabras que usan los comunistas el 73 el borrado de Allende decía el pueblo y nos tenía cagado de hambre viejo borracho .	incivilidad
2248	"@user @user Jajaja si fueron ustedes que prometieron irse del país si ganaba el #apruebo y siguen aquí weones patéticos humillados jajajja
Saludos ctm"	incivilidad
14460	@user Sorry, pero Urrutocoechea no dice eso. El dice q no se puede derogar un art q pena las relaciones sexuales (no violacion) con menores de edad y en este caso se refiere a relaciones sexuales homosexuales.   Tengo entendido q existe una penalización similar si la relación es hetero	normal
2360	"@user y como se califica o calificarlas tu el intento de realizar un acto ilegal de todo el JNE?
Nadie ha calificado este acto en la prensa peruana!
Porqué?
Raro?"	normal
6983	por fin ctm https://t.co/iMtLxzJ2wN	incivilidad
1840	@user nuestros hermanos peruanos lo entendieron todo! 🇵🇪😍👏🙌	normal
14443	@user Aquí la única loca que no pica nada soy yo, me temo https://t.co/ASQM31dvhi	normal
11495	@user @user No me diga que también lloras por el mapuche delincuente? 🤣🤣	odio
554	Los homosexuales no deberían tener ningún derecho porque no respetan ninguna ley natural ni religiosa. Es importante mantener la moralidad y el orden social en la sociedad. Esta práctica debe ser desalentada y las personas involucradas castigadas.	odio
12695	#PcComponentesLoQuiero Estaría de puta madre poder usar un portátil con buena potencia por una vez	normal
1910	"A nosotros nos conviene más la Karina, punto.
¡¿Qué no te gusta la opción?, a mí tampoco, pero esto es poder político de lo que estamos hablando, importan un pico nuestros prejuicios.

Un pipazo?"	incivilidad
7351	"@user Delincuentes de 💩!!
Parásitos, vagos, tontos útiles del PC
Que se pudran en la cárcel!!

#IzquierdaBasura 
#IzquierdaParásita 
#IzquierdaNarcoterrorista"	incivilidad
5077	"@user Tus amigos ""políticos"" que pagamos los chilenos son ""panelistas"" de los matinales.
Más respeto por los que si trabajan por el bien de todos, NO para sus ""amigos""."	normal
3910	@user @user A llorar a la iglesia, delicaditos culiaos	incivilidad
13885	#LGBT #Gay #Queer #LoveisLove #PERU #Pride #Love #GayBoy #GTM   #LouisTomlinsonenLima Shakira Henry Cavill     SerGayenelPeru     Mas te prohiben ... mas quieres? https://t.co/nyjfeZInFH	normal
861	Estos inmigrantes son una vergüenza. ¡Viven de nuestro dinero y no hacen nada a cambio! ¡Necesitan volver a sus países de mierda y dejar de vivir de nuestro esfuerzo! Trabajan por un sueldo de miseria y nos están arruinando. ¡No nos merecemos a estos delincuentes y ladrones entrando libremente a nuestro país! ¡No merecemos estos extranjeros que nos amenazan y nos insultan! ¡No somos un país de inmigrantes! ¡Este no es su sitio! ¡Les prohíbo que sigan aquí! ¡Vayan de vuelta a sus casas de mierda! ¡No queremos que estén aquí! ¡Estamos hartos de sus mentiras, actos criminales y corrupción! ¡Qué vergüenza que sigan aquí como una plaga!, ¡Fuera de aquí! ¡No queremos que influyan en nuestras vidas con sus maldades!	odio
3768	@user Yo creo que es gustos de cada un@, como mujeres les gusta sin pelos a hombres igual	normal
620	Los peruanos son unos miserables. Son un país lleno de analfabetos y sin competencia. No tienen ni éxito ni éxito en nada. No tienen perspectivas de mejora. Y lo peor de todo es que los demás países les dan el mismo tratamiento. Algunos de ellos siguen siendo pobres y terminan llegando a otros países para buscar mejores oportunidades. Son una maldita carga para los demás países que encuentran el éxito. No aportan nada a la sociedad, sólo estorban. Si yo tuviera la oportunidad, no los ayudaría a ascender a una mejor situación. Los considero una escoria de la humanidad. No hay nada bueno que decir de ellos. Esta es mi opinión, y siempre la seguiré sosteniendo.	odio
14424	@user @user @user @user El revolucionario homofóbico como escudo en el trapo vomitivo ese... Épico!!!	odio
9070	@user Ese enano culiao debe renunciar	incivilidad
12562	#EstadosUnidos le compra petróleo a #Venezuela y así este último país se va a un desarrollo un poco mejor ...ojalá que con ello se vayan todos los #inmigrantes de #Chile	odio
10192	@user @user años dando un servicio como el pico, porque eran los putos cabrones monopolista del mercado, ahora actúan como maracos.. @user 💪💪💪	odio
12130	@user Que se cree esta bastarda qla, ya basta que no existan sanciones contra estas declaraciones quw incitan al odio contra el pueblo	odio
662	Malditos venezolanos ¿por qué no solucionan sus problemas? Están llegando a otros países sin inmigración legal y acaparando todos los recursos. ¡No queremos ver a más personas del país aquí! No tienen ningún respeto y no pertenecen a esta sociedad. ¡Vayan a casa y solucionen su problema! 	odio
1936	@user El Gráfico te fue como el pico en esta publicación 🤣🤣🤣🤣🤣🤣🤣😂😂😂	incivilidad
2633	"El presidente de Argentina, Alberto Fernández, ha pedido disculpas por su comentario polémico realizado durante la rueda de prensa junto al presidente de España, Pedro Sánchez, en referencia a los orígenes de brasileños, mexicanos y argentinos.

https://t.co/LYNONViUIS"	normal
14434	¿Un ciego le puede pedir al Estado un carné de conducir? El Estado no le tiene que dar al ciego el carné porque esa persona tiene una discapacidad que le impide manejar. ¿Es el Estado discriminador ‘ciegofóbico’? No, es decir, no es una discriminación injusta.	normal
7433	Después de todo, no necesitas una mujer con mucho cuerpo, sino con mucha lealtad hacia a ti.	normal
11344	❗⚫ Fallece Conchita Spínola, la mujer del Litri, apenas dos semanas después que él    #Huelva     https://t.co/GMRaito0Lu https://t.co/TYaoA7FPfS	normal
8457	"La chupa lumas de @user.
Uno de los fraudes mas grandes de éste desgobierno. Debe ser el nuevo reemplazo de la Cecilia . https://t.co/aUVBvsyMp2"	incivilidad
14036	El pensamiento feminista dice que si una persona que te gusta te estamora, es un simple cortejo, pero si te enamora alguien que no te gusta, entonces es acoso. 🙄	odio
13024	@user puta madre ya los salo este cabron cada delegacion que abandera la sala	incivilidad
11945	@user es una forma medio rara de usar un subjuntivo con indicativo. Yo no lo usaría	normal
14619	Amiga si estás tan tan fea almenos compénsalo siendo buena gente o graciosa , no una perra malvibrosa inventada 🫶🏻	odio
9488	Y yo poniéndole mas de 1.5 a estos malos culiaos	incivilidad
2628	"Ok, puedo entender el que los mexicanos vengan de los indios y que los argentinos llegaron en los barcos, pero ¿qué querrá decir Alberto Fernández con que los brasileños vienen de la selva? ¿Que son descendientes de Tarzán?

¡Qué grande Alberto! Todo un pensador."	normal
7687	Entenderán algo de esto los #comunistas los que siguen a ⁦@user⁩ y Cia.? Los q sólo quieren destruir ? Y encuentran todo malo ? #ChileSeRespeta #ChileSinComunistas https://t.co/Pr7zDBQBoD	incivilidad
6899	@user Comparado con la Derecha que promovió y auspicio más de 3000 asesinatos de chilenos en manos de Pinochet.. son un pan de Dios.	normal
6519	@user @user Pregunta un poco torpe, desde mi ignorancia, que pueblo lucha por líderes que los tienen muertos de hambre?	incivilidad
7463	@user @user Hay una diferencia legal entre la violación y estupro, tiene que ver justamente con la edad mayor de 14 años y el discernimiento. La pena del delito de estupro es bastante menor y hay más ventajas judiciales. De hecho el estupro no es violación ya que hay un consentimiento.	normal
13184	No te creo nada mas hijo de puta https://t.co/dbcoi8M0Ep	incivilidad
10716	@user Hay alguna mujer del movimiento feminista que no culpe de todo a los hombres. Sin cerebro esa mujer, no da soluciones al narcotráfico, habla puras leseras.	odio
12297	camila maraca sorra chupapico re qlia t voy a dar bloq y no t lo voy a quitar me lees aborto de mono @user	odio
10907	@user @user Es un caso especial este mapuche CTM.	odio
14439	@user Deliciosa de mujer🌹♥️	normal
11283	@user Y la pichula te da verguenza maraca culia	odio
9723	Que  bien  ojala murieran  unos  20  delincuentes  al  dia https://t.co/heHzVQfTrF	incivilidad
8671	@user Los comunistas chilenos con el culo a dos manos si pierden en Peru, perderan en Chile.	incivilidad
5422	UDIotas x la ctm jajajajajajaja https://t.co/5KfQutsRqg	incivilidad
12546	Me importa Ucrania una puta mierda.	incivilidad
1257	@user Sería la segunda vez la DC nos entregó a la unidad popular no ? El hombre es el animal que se tropieza con la misma piedra dos veces  así dice el dicho ? Espero que no sea así me siento muy cansada para vivir lo mismo  o parecida en versión “más que ineptos “	normal
10744	@user Entera presa la maraca ctm pica a milica	odio
4303	@user ni ha salido la nomina aweonao lloron	incivilidad
1200	@user @user Jajaja,  ignorantes.	incivilidad
5153	"Cada voto cuenta, así es, aunque en nos han volado la r...a ultimamente. Es una combinación entre los ""Patriotas"" que prefieren irse a su segunda casa el fin de semana y por otro lado que la gran mayoría de los chilenos creen en el viejito pascuero. Aun así hay que ir a votar.... https://t.co/7P1Znf8VBE"	normal
1431	@user @user @user Ah, claro; quizás metió peras con manzanas, pero es otro ejemplo diario de la existencia de ciudadanos de primera y segunda clase. Igual -aunque obvio con ribetes más profundos- que la dinámica terrateniente/pequeño propietario mapuche. Saludos	normal
343	Los indígenas son una molestia para la sociedad moderna. Están atrapados en un pasado primitivo y no se adaptan al siglo XXI. No son capaces de armonizar con la sociedad urbana y esto causa una preocupante polarización. El problema es que tienen una mentalidad inamovible y se niegan a cambiar.	odio
